Scenario,Parameter,ActualParameter,Replicate,RunIndex,Algorithm,ElapsedMs
duplicates,0.85,0.85,6,1,Q,108.747474
duplicates,0.85,0.85,6,2,Q,112.400267
duplicates,0.85,0.85,6,3,Q,111.09009
duplicates,0.85,0.85,6,1,M,110.325142
duplicates,0.85,0.85,6,2,M,107.983634
duplicates,0.85,0.85,6,3,M,112.28344
duplicates,0.85,0.85,6,1,H,112.721327
duplicates,0.85,0.85,6,2,H,107.610326
duplicates,0.85,0.85,6,3,H,116.831919
duplicates,0.85,0.85,6,1,R,111.217646
duplicates,0.85,0.85,6,2,R,115.121298
duplicates,0.85,0.85,6,3,R,110.979376
duplicates,0.85,0.85,7,1,I,127.47464
duplicates,0.85,0.85,7,2,I,119.194239
duplicates,0.85,0.85,7,3,I,121.174688
duplicates,0.85,0.85,7,1,Q,108.545586
duplicates,0.85,0.85,7,2,Q,112.687371
duplicates,0.85,0.85,7,3,Q,108.146456
duplicates,0.85,0.85,7,1,M,116.408079
duplicates,0.85,0.85,7,2,M,107.284719
duplicates,0.85,0.85,7,3,M,107.681536
duplicates,0.85,0.85,7,1,H,110.44376
duplicates,0.85,0.85,7,2,H,113.737918
duplicates,0.85,0.85,7,3,H,111.550239
duplicates,0.85,0.85,7,1,R,114.894844
duplicates,0.85,0.85,7,2,R,112.230118
duplicates,0.85,0.85,7,3,R,115.560912
duplicates,0.85,0.85,8,1,I,125.822915
duplicates,0.85,0.85,8,2,I,116.498129
duplicates,0.85,0.85,8,3,I,119.067395
duplicates,0.85,0.85,8,1,Q,112.367949
duplicates,0.85,0.85,8,2,Q,112.581166
duplicates,0.85,0.85,8,3,Q,116.746667
duplicates,0.85,0.85,8,1,M,114.433613
duplicates,0.85,0.85,8,2,M,113.15977
duplicates,0.85,0.85,8,3,M,113.995297
duplicates,0.85,0.85,8,1,H,109.931256
duplicates,0.85,0.85,8,2,H,108.118292
duplicates,0.85,0.85,8,3,H,113.157433
duplicates,0.85,0.85,8,1,R,109.18346
duplicates,0.85,0.85,8,2,R,108.599825
duplicates,0.85,0.85,8,3,R,108.672569
duplicates,0.86,0.86,1,1,I,125.125198
duplicates,0.86,0.86,1,2,I,122.335618
duplicates,0.86,0.86,1,3,I,122.745628
duplicates,0.86,0.86,1,1,Q,113.968779
duplicates,0.86,0.86,1,2,Q,122.160478
duplicates,0.86,0.86,1,3,Q,113.771048
duplicates,0.86,0.86,1,1,M,112.068333
duplicates,0.86,0.86,1,2,M,124.39486
duplicates,0.86,0.86,1,3,M,111.146375
duplicates,0.86,0.86,1,1,H,112.7655
duplicates,0.86,0.86,1,2,H,119.54382
duplicates,0.86,0.86,1,3,H,116.261017
duplicates,0.86,0.86,1,1,R,108.963734
duplicates,0.86,0.86,1,2,R,110.913666
duplicates,0.86,0.86,1,3,R,117.622699
duplicates,0.86,0.86,2,1,I,127.009576
duplicates,0.86,0.86,2,2,I,112.404691
duplicates,0.86,0.86,2,3,I,118.970175
duplicates,0.86,0.86,2,1,Q,114.357219
duplicates,0.86,0.86,2,2,Q,110.907735
duplicates,0.86,0.86,2,3,Q,111.900368
duplicates,0.86,0.86,2,1,M,114.472711
duplicates,0.86,0.86,2,2,M,108.345084
duplicates,0.86,0.86,2,3,M,110.99976
duplicates,0.86,0.86,2,1,H,113.672646
duplicates,0.86,0.86,2,2,H,110.734209
duplicates,0.86,0.86,2,3,H,111.234569
duplicates,0.86,0.86,2,1,R,112.56464
duplicates,0.86,0.86,2,2,R,111.075566
duplicates,0.86,0.86,2,3,R,112.973254
duplicates,0.86,0.86,3,1,I,130.67796
duplicates,0.86,0.86,3,2,I,133.456308
duplicates,0.86,0.86,3,3,I,122.864968
duplicates,0.86,0.86,3,1,Q,116.992533
duplicates,0.86,0.86,3,2,Q,117.113215
duplicates,0.86,0.86,3,3,Q,110.28344
duplicates,0.86,0.86,3,1,M,111.266511
duplicates,0.86,0.86,3,2,M,115.219814
duplicates,0.86,0.86,3,3,M,112.100452
duplicates,0.86,0.86,3,1,H,109.991648
duplicates,0.86,0.86,3,2,H,113.77138
duplicates,0.86,0.86,3,3,H,113.384495
duplicates,0.86,0.86,3,1,R,119.925332
duplicates,0.86,0.86,3,2,R,131.347162
duplicates,0.86,0.86,3,3,R,126.761204
duplicates,0.86,0.86,4,1,I,123.085699
duplicates,0.86,0.86,4,2,I,119.152171
duplicates,0.86,0.86,4,3,I,120.299704
duplicates,0.86,0.86,4,1,Q,102.074767
duplicates,0.86,0.86,4,2,Q,111.760082
duplicates,0.86,0.86,4,3,Q,123.8391
duplicates,0.86,0.86,4,1,M,116.052891
duplicates,0.86,0.86,4,2,M,117.713745
duplicates,0.86,0.86,4,3,M,119.222345
duplicates,0.86,0.86,4,1,H,113.845683
duplicates,0.86,0.86,4,2,H,112.392407
duplicates,0.86,0.86,4,3,H,110.217501
duplicates,0.86,0.86,4,1,R,109.833911
duplicates,0.86,0.86,4,2,R,108.671918
duplicates,0.86,0.86,4,3,R,106.946077
duplicates,0.86,0.86,5,1,I,122.900091
duplicates,0.86,0.86,5,2,I,121.10443
duplicates,0.86,0.86,5,3,I,120.974929
duplicates,0.86,0.86,5,1,Q,107.431371
duplicates,0.86,0.86,5,2,Q,109.774174
duplicates,0.86,0.86,5,3,Q,114.368785
duplicates,0.86,0.86,5,1,M,111.456495
duplicates,0.86,0.86,5,2,M,112.572417
duplicates,0.86,0.86,5,3,M,109.08847
duplicates,0.86,0.86,5,1,H,113.276307
duplicates,0.86,0.86,5,2,H,117.375461
duplicates,0.86,0.86,5,3,H,111.042214
duplicates,0.86,0.86,5,1,R,111.058015
duplicates,0.86,0.86,5,2,R,107.885766
duplicates,0.86,0.86,5,3,R,113.201912
duplicates,0.86,0.86,6,1,I,121.37762
duplicates,0.86,0.86,6,2,I,117.609704
duplicates,0.86,0.86,6,3,I,119.681778
duplicates,0.86,0.86,6,1,Q,108.981789
duplicates,0.86,0.86,6,2,Q,110.154861
duplicates,0.86,0.86,6,3,Q,116.349411
duplicates,0.86,0.86,6,1,M,108.775008
duplicates,0.86,0.86,6,2,M,114.990601
duplicates,0.86,0.86,6,3,M,110.461806
duplicates,0.86,0.86,6,1,H,108.779859
duplicates,0.86,0.86,6,2,H,106.572905
duplicates,0.86,0.86,6,3,H,100.422191
duplicates,0.86,0.86,6,1,R,108.982931
duplicates,0.86,0.86,6,2,R,108.736885
duplicates,0.86,0.86,6,3,R,108.286042
duplicates,0.86,0.86,7,1,I,121.658351
duplicates,0.86,0.86,7,2,I,119.525949
duplicates,0.86,0.86,7,3,I,119.046844
duplicates,0.86,0.86,7,1,Q,110.642974
duplicates,0.86,0.86,7,2,Q,118.342143
duplicates,0.86,0.86,7,3,Q,114.034114
duplicates,0.86,0.86,7,1,M,113.873255
duplicates,0.86,0.86,7,2,M,162.609965
duplicates,0.86,0.86,7,3,M,113.096207
duplicates,0.86,0.86,7,1,H,110.609408
duplicates,0.86,0.86,7,2,H,115.152542
duplicates,0.86,0.86,7,3,H,106.978904
duplicates,0.86,0.86,7,1,R,107.983261
duplicates,0.86,0.86,7,2,R,112.265542
duplicates,0.86,0.86,7,3,R,110.507996
duplicates,0.86,0.86,8,1,I,119.668633
duplicates,0.86,0.86,8,2,I,117.931111
duplicates,0.86,0.86,8,3,I,122.913187
duplicates,0.86,0.86,8,1,Q,111.069333
duplicates,0.86,0.86,8,2,Q,110.933131
duplicates,0.86,0.86,8,3,Q,113.504907
duplicates,0.86,0.86,8,1,M,111.363365
duplicates,0.86,0.86,8,2,M,109.549536
duplicates,0.86,0.86,8,3,M,115.263482
duplicates,0.86,0.86,8,1,H,118.016067
duplicates,0.86,0.86,8,2,H,102.509733
duplicates,0.86,0.86,8,3,H,112.287228
duplicates,0.86,0.86,8,1,R,113.240633
duplicates,0.86,0.86,8,2,R,110.955264
duplicates,0.86,0.86,8,3,R,111.30807
duplicates,0.87,0.87,1,1,I,118.998069
duplicates,0.87,0.87,1,2,I,119.009953
duplicates,0.87,0.87,1,3,I,120.015962
duplicates,0.87,0.87,1,1,Q,115.26674
duplicates,0.87,0.87,1,2,Q,109.50366
duplicates,0.87,0.87,1,3,Q,108.431487
duplicates,0.87,0.87,1,1,M,113.440072
duplicates,0.87,0.87,1,2,M,110.240867
duplicates,0.87,0.87,1,3,M,111.09209
duplicates,0.87,0.87,1,1,H,110.859724
duplicates,0.87,0.87,1,2,H,109.986912
duplicates,0.87,0.87,1,3,H,109.272772
duplicates,0.87,0.87,1,1,R,121.510893
duplicates,0.87,0.87,1,2,R,114.115227
duplicates,0.87,0.87,1,3,R,115.537533
duplicates,0.87,0.87,2,1,I,119.878283
duplicates,0.87,0.87,2,2,I,119.469909
duplicates,0.87,0.87,2,3,I,130.650624
duplicates,0.87,0.87,2,1,Q,110.215418
duplicates,0.87,0.87,2,2,Q,103.526947
duplicates,0.87,0.87,2,3,Q,114.868382
duplicates,0.87,0.87,2,1,M,112.80772
duplicates,0.87,0.87,2,2,M,113.397892
duplicates,0.87,0.87,2,3,M,111.600834
duplicates,0.87,0.87,2,1,H,111.471636
duplicates,0.87,0.87,2,2,H,113.823148
duplicates,0.87,0.87,2,3,H,114.983605
duplicates,0.87,0.87,2,1,R,113.974516
duplicates,0.87,0.87,2,2,R,112.562636
duplicates,0.87,0.87,2,3,R,115.810562
duplicates,0.87,0.87,3,1,I,120.492721
duplicates,0.87,0.87,3,2,I,112.589207
duplicates,0.87,0.87,3,3,I,124.818106
duplicates,0.87,0.87,3,1,Q,110.061535
duplicates,0.87,0.87,3,2,Q,113.099317
duplicates,0.87,0.87,3,3,Q,112.258738
duplicates,0.87,0.87,3,1,M,110.894339
duplicates,0.87,0.87,3,2,M,110.700484
duplicates,0.87,0.87,3,3,M,113.764823
duplicates,0.87,0.87,3,1,H,108.599085
duplicates,0.87,0.87,3,2,H,109.959207
duplicates,0.87,0.87,3,3,H,111.361679
duplicates,0.87,0.87,3,1,R,110.104869
duplicates,0.87,0.87,3,2,R,109.487973
duplicates,0.87,0.87,3,3,R,112.741434
duplicates,0.87,0.87,4,1,I,121.312039
duplicates,0.87,0.87,4,2,I,112.114125
duplicates,0.87,0.87,4,3,I,118.619166
duplicates,0.87,0.87,4,1,Q,109.850786
duplicates,0.87,0.87,4,2,Q,98.570413
duplicates,0.87,0.87,4,3,Q,109.724728
duplicates,0.87,0.87,4,1,M,112.994251
duplicates,0.87,0.87,4,2,M,107.450504
duplicates,0.87,0.87,4,3,M,116.950152
duplicates,0.87,0.87,4,1,H,110.778686
duplicates,0.87,0.87,4,2,H,109.199958
duplicates,0.87,0.87,4,3,H,111.995888
duplicates,0.87,0.87,4,1,R,113.310737
duplicates,0.87,0.87,4,2,R,113.179555
duplicates,0.87,0.87,4,3,R,116.647787
duplicates,0.87,0.87,5,1,I,119.166812
duplicates,0.87,0.87,5,2,I,125.442926
duplicates,0.87,0.87,5,3,I,118.156248
duplicates,0.87,0.87,5,1,Q,111.869507
duplicates,0.87,0.87,5,2,Q,104.846231
duplicates,0.87,0.87,5,3,Q,113.867002
duplicates,0.87,0.87,5,1,M,111.31571
duplicates,0.87,0.87,5,2,M,104.355888
duplicates,0.87,0.87,5,3,M,109.285074
duplicates,0.87,0.87,5,1,H,110.259491
duplicates,0.87,0.87,5,2,H,106.96775
duplicates,0.87,0.87,5,3,H,109.220059
duplicates,0.87,0.87,5,1,R,115.344086
duplicates,0.87,0.87,5,2,R,111.338851
duplicates,0.87,0.87,5,3,R,112.383179
duplicates,0.87,0.87,6,1,I,115.846005
duplicates,0.87,0.87,6,2,I,119.855162
duplicates,0.87,0.87,6,3,I,123.344947
duplicates,0.87,0.87,6,1,Q,108.132984
duplicates,0.87,0.87,6,2,Q,114.587435
duplicates,0.87,0.87,6,3,Q,113.133507
duplicates,0.87,0.87,6,1,M,109.261845
duplicates,0.87,0.87,6,2,M,117.569723
duplicates,0.87,0.87,6,3,M,116.3327
duplicates,0.87,0.87,6,1,H,113.534923
duplicates,0.87,0.87,6,2,H,112.850945
duplicates,0.87,0.87,6,3,H,115.987781
duplicates,0.87,0.87,6,1,R,114.058972
duplicates,0.87,0.87,6,2,R,110.600946
duplicates,0.87,0.87,6,3,R,113.271229
duplicates,0.87,0.87,7,1,I,129.964556
duplicates,0.87,0.87,7,2,I,124.092191
duplicates,0.87,0.87,7,3,I,122.604463
duplicates,0.87,0.87,7,1,Q,112.28996
duplicates,0.87,0.87,7,2,Q,112.909192
duplicates,0.87,0.87,7,3,Q,113.973733
duplicates,0.87,0.87,7,1,M,114.422283
duplicates,0.87,0.87,7,2,M,112.249442
duplicates,0.87,0.87,7,3,M,114.868446
duplicates,0.87,0.87,7,1,H,113.1619
duplicates,0.87,0.87,7,2,H,112.572059
duplicates,0.87,0.87,7,3,H,121.181828
duplicates,0.87,0.87,7,1,R,115.033514
duplicates,0.87,0.87,7,2,R,109.126101
duplicates,0.87,0.87,7,3,R,117.046952
duplicates,0.87,0.87,8,1,I,135.439651
duplicates,0.87,0.87,8,2,I,120.792455
duplicates,0.87,0.87,8,3,I,129.441143
duplicates,0.87,0.87,8,1,Q,113.845143
duplicates,0.87,0.87,8,2,Q,113.801366
duplicates,0.87,0.87,8,3,Q,117.399785
duplicates,0.87,0.87,8,1,M,117.034958
duplicates,0.87,0.87,8,2,M,116.7887
duplicates,0.87,0.87,8,3,M,110.246972
duplicates,0.87,0.87,8,1,H,113.767284
duplicates,0.87,0.87,8,2,H,111.25649
duplicates,0.87,0.87,8,3,H,119.481745
duplicates,0.87,0.87,8,1,R,112.931617
duplicates,0.87,0.87,8,2,R,112.87361
duplicates,0.87,0.87,8,3,R,110.156226
duplicates,0.88,0.88,1,1,I,118.350113
duplicates,0.88,0.88,1,2,I,122.635297
duplicates,0.88,0.88,1,3,I,118.089833
duplicates,0.88,0.88,1,1,Q,111.28584
duplicates,0.88,0.88,1,2,Q,112.867176
duplicates,0.88,0.88,1,3,Q,108.613252
duplicates,0.88,0.88,1,1,M,112.84115
duplicates,0.88,0.88,1,2,M,115.024216
duplicates,0.88,0.88,1,3,M,109.716291
duplicates,0.88,0.88,1,1,H,113.358777
duplicates,0.88,0.88,1,2,H,109.406427
duplicates,0.88,0.88,1,3,H,98.741638
duplicates,0.88,0.88,1,1,R,122.670682
duplicates,0.88,0.88,1,2,R,114.071272
duplicates,0.88,0.88,1,3,R,116.769043
duplicates,0.88,0.88,2,1,I,129.197362
duplicates,0.88,0.88,2,2,I,122.144535
duplicates,0.88,0.88,2,3,I,124.777548
duplicates,0.88,0.88,2,1,Q,112.635114
duplicates,0.88,0.88,2,2,Q,113.054189
duplicates,0.88,0.88,2,3,Q,111.866689
duplicates,0.88,0.88,2,1,M,116.802777
duplicates,0.88,0.88,2,2,M,115.578004
duplicates,0.88,0.88,2,3,M,112.705544
duplicates,0.88,0.88,2,1,H,123.015497
duplicates,0.88,0.88,2,2,H,134.930167
duplicates,0.88,0.88,2,3,H,133.542455
duplicates,0.88,0.88,2,1,R,117.643201
duplicates,0.88,0.88,2,2,R,143.289993
duplicates,0.88,0.88,2,3,R,101.564721
duplicates,0.88,0.88,3,1,I,125.568292
duplicates,0.88,0.88,3,2,I,129.103402
duplicates,0.88,0.88,3,3,I,133.353077
duplicates,0.88,0.88,3,1,Q,120.02251
duplicates,0.88,0.88,3,2,Q,119.136792
duplicates,0.88,0.88,3,3,Q,119.846957
duplicates,0.88,0.88,3,1,M,134.558184
duplicates,0.88,0.88,3,2,M,114.239291
duplicates,0.88,0.88,3,3,M,129.552442
duplicates,0.88,0.88,3,1,H,116.577324
duplicates,0.88,0.88,3,2,H,123.934554
duplicates,0.88,0.88,3,3,H,112.176154
duplicates,0.88,0.88,3,1,R,114.170199
duplicates,0.88,0.88,3,2,R,117.654348
duplicates,0.88,0.88,3,3,R,123.48096
duplicates,0.88,0.88,4,1,I,126.32614
duplicates,0.88,0.88,4,2,I,123.949234
duplicates,0.88,0.88,4,3,I,121.91067
duplicates,0.88,0.88,4,1,Q,137.282452
duplicates,0.88,0.88,4,2,Q,119.66964
duplicates,0.88,0.88,4,3,Q,132.238807
duplicates,0.88,0.88,4,1,M,121.520867
duplicates,0.88,0.88,4,2,M,115.545517
duplicates,0.88,0.88,4,3,M,122.234873
duplicates,0.88,0.88,4,1,H,111.074231
duplicates,0.88,0.88,4,2,H,123.286491
duplicates,0.88,0.88,4,3,H,129.911673
duplicates,0.88,0.88,4,1,R,122.552668
duplicates,0.88,0.88,4,2,R,116.981411
duplicates,0.88,0.88,4,3,R,109.220486
duplicates,0.88,0.88,5,1,I,119.080765
duplicates,0.88,0.88,5,2,I,122.055426
duplicates,0.88,0.88,5,3,I,132.545047
duplicates,0.88,0.88,5,1,Q,112.811769
duplicates,0.88,0.88,5,2,Q,114.514125
duplicates,0.88,0.88,5,3,Q,113.027002
duplicates,0.88,0.88,5,1,M,114.976257
duplicates,0.88,0.88,5,2,M,111.627731
duplicates,0.88,0.88,5,3,M,114.171424
duplicates,0.88,0.88,5,1,H,129.641252
duplicates,0.88,0.88,5,2,H,114.342196
duplicates,0.88,0.88,5,3,H,113.771066
duplicates,0.88,0.88,5,1,R,117.008046
duplicates,0.88,0.88,5,2,R,110.693755
duplicates,0.88,0.88,5,3,R,115.26046
duplicates,0.88,0.88,6,1,I,119.935502
duplicates,0.88,0.88,6,2,I,118.483887
duplicates,0.88,0.88,6,3,I,121.96101
duplicates,0.88,0.88,6,1,Q,115.319544
duplicates,0.88,0.88,6,2,Q,111.097342
duplicates,0.88,0.88,6,3,Q,116.738217
duplicates,0.88,0.88,6,1,M,108.453618
duplicates,0.88,0.88,6,2,M,109.728779
duplicates,0.88,0.88,6,3,M,112.57703
duplicates,0.88,0.88,6,1,H,112.288322
duplicates,0.88,0.88,6,2,H,115.239644
duplicates,0.88,0.88,6,3,H,113.617712
duplicates,0.88,0.88,6,1,R,116.977598
duplicates,0.88,0.88,6,2,R,111.059656
duplicates,0.88,0.88,6,3,R,116.941204
duplicates,0.88,0.88,7,1,I,123.197079
duplicates,0.88,0.88,7,2,I,126.734748
duplicates,0.88,0.88,7,3,I,120.037069
duplicates,0.88,0.88,7,1,Q,118.128147
duplicates,0.88,0.88,7,2,Q,120.262766
duplicates,0.88,0.88,7,3,Q,117.04555
duplicates,0.88,0.88,7,1,M,115.222532
duplicates,0.88,0.88,7,2,M,117.034614
duplicates,0.88,0.88,7,3,M,122.2194
duplicates,0.88,0.88,7,1,H,115.656579
duplicates,0.88,0.88,7,2,H,108.681701
duplicates,0.88,0.88,7,3,H,112.269465
duplicates,0.88,0.88,7,1,R,110.51257
duplicates,0.88,0.88,7,2,R,114.867154
duplicates,0.88,0.88,7,3,R,112.535141
duplicates,0.88,0.88,8,1,I,145.998091
duplicates,0.88,0.88,8,2,I,123.90558
duplicates,0.88,0.88,8,3,I,123.97708
duplicates,0.88,0.88,8,1,Q,113.731867
duplicates,0.88,0.88,8,2,Q,118.329819
duplicates,0.88,0.88,8,3,Q,123.151399
duplicates,0.88,0.88,8,1,M,115.346575
duplicates,0.88,0.88,8,2,M,117.306347
duplicates,0.88,0.88,8,3,M,124.576382
duplicates,0.88,0.88,8,1,H,111.064405
duplicates,0.88,0.88,8,2,H,118.547827
duplicates,0.88,0.88,8,3,H,114.114288
duplicates,0.88,0.88,8,1,R,109.892841
duplicates,0.88,0.88,8,2,R,109.90043
duplicates,0.88,0.88,8,3,R,113.963894
duplicates,0.89,0.89,1,1,I,121.395794
duplicates,0.89,0.89,1,2,I,125.995873
duplicates,0.89,0.89,1,3,I,122.437687
duplicates,0.89,0.89,1,1,Q,116.760799
duplicates,0.89,0.89,1,2,Q,113.157446
duplicates,0.89,0.89,1,3,Q,113.999563
duplicates,0.89,0.89,1,1,M,113.777095
duplicates,0.89,0.89,1,2,M,110.493439
duplicates,0.89,0.89,1,3,M,110.812118
duplicates,0.89,0.89,1,1,H,115.906203
duplicates,0.89,0.89,1,2,H,119.041733
duplicates,0.89,0.89,1,3,H,116.328591
duplicates,0.89,0.89,1,1,R,121.270394
duplicates,0.89,0.89,1,2,R,125.797972
duplicates,0.89,0.89,1,3,R,112.895477
duplicates,0.89,0.89,2,1,I,123.207746
duplicates,0.89,0.89,2,2,I,128.190355
duplicates,0.89,0.89,2,3,I,118.09753
duplicates,0.89,0.89,2,1,Q,113.834897
duplicates,0.89,0.89,2,2,Q,110.244157
duplicates,0.89,0.89,2,3,Q,113.248647
duplicates,0.89,0.89,2,1,M,101.187503
duplicates,0.89,0.89,2,2,M,109.743445
duplicates,0.89,0.89,2,3,M,115.848933
duplicates,0.89,0.89,2,1,H,114.519433
duplicates,0.89,0.89,2,2,H,115.017284
duplicates,0.89,0.89,2,3,H,130.109088
duplicates,0.89,0.89,2,1,R,127.190595
duplicates,0.89,0.89,2,2,R,130.131548
duplicates,0.89,0.89,2,3,R,122.249738
duplicates,0.89,0.89,3,1,I,127.822381
duplicates,0.89,0.89,3,2,I,125.720047
duplicates,0.89,0.89,3,3,I,124.746985
duplicates,0.89,0.89,3,1,Q,132.104076
duplicates,0.89,0.89,3,2,Q,129.235725
duplicates,0.89,0.89,3,3,Q,125.358699
duplicates,0.89,0.89,3,1,M,118.978304
duplicates,0.89,0.89,3,2,M,117.197599
duplicates,0.89,0.89,3,3,M,116.035354
duplicates,0.89,0.89,3,1,H,114.29131
duplicates,0.89,0.89,3,2,H,117.088304
duplicates,0.89,0.89,3,3,H,113.881319
duplicates,0.89,0.89,3,1,R,108.17024
duplicates,0.89,0.89,3,2,R,110.127939
duplicates,0.89,0.89,3,3,R,107.259359
duplicates,0.89,0.89,4,1,I,124.399666
duplicates,0.89,0.89,4,2,I,125.068436
duplicates,0.89,0.89,4,3,I,119.615361
duplicates,0.89,0.89,4,1,Q,108.373408
duplicates,0.89,0.89,4,2,Q,110.25038
duplicates,0.89,0.89,4,3,Q,117.250268
duplicates,0.89,0.89,4,1,M,108.43666
duplicates,0.89,0.89,4,2,M,112.028492
duplicates,0.89,0.89,4,3,M,109.161979
duplicates,0.89,0.89,4,1,H,105.152157
duplicates,0.89,0.89,4,2,H,114.128775
duplicates,0.89,0.89,4,3,H,112.402861
duplicates,0.89,0.89,4,1,R,110.161191
duplicates,0.89,0.89,4,2,R,111.748521
duplicates,0.89,0.89,4,3,R,109.280613
duplicates,0.89,0.89,5,1,I,118.396213
duplicates,0.89,0.89,5,2,I,124.946943
duplicates,0.89,0.89,5,3,I,124.158061
duplicates,0.89,0.89,5,1,Q,116.529267
duplicates,0.89,0.89,5,2,Q,113.855814
duplicates,0.89,0.89,5,3,Q,111.155998
duplicates,0.89,0.89,5,1,M,111.336566
duplicates,0.89,0.89,5,2,M,118.221662
duplicates,0.89,0.89,5,3,M,111.356762
duplicates,0.89,0.89,5,1,H,111.540899
duplicates,0.89,0.89,5,2,H,114.468194
duplicates,0.89,0.89,5,3,H,112.470393
duplicates,0.89,0.89,5,1,R,113.514651
duplicates,0.89,0.89,5,2,R,113.951771
duplicates,0.89,0.89,5,3,R,112.953943
duplicates,0.89,0.89,6,1,I,133.856573
duplicates,0.89,0.89,6,2,I,130.989688
duplicates,0.89,0.89,6,3,I,122.085779
duplicates,0.89,0.89,6,1,Q,118.159238
duplicates,0.89,0.89,6,2,Q,113.03368
duplicates,0.89,0.89,6,3,Q,113.094877
duplicates,0.89,0.89,6,1,M,114.007574
duplicates,0.89,0.89,6,2,M,113.696821
duplicates,0.89,0.89,6,3,M,109.525507
duplicates,0.89,0.89,6,1,H,111.809182
duplicates,0.89,0.89,6,2,H,117.04996
duplicates,0.89,0.89,6,3,H,113.330241
duplicates,0.89,0.89,6,1,R,108.729891
duplicates,0.89,0.89,6,2,R,111.976514
duplicates,0.89,0.89,6,3,R,113.008496
duplicates,0.89,0.89,7,1,I,121.605636
duplicates,0.89,0.89,7,2,I,119.263937
duplicates,0.89,0.89,7,3,I,125.176273
duplicates,0.89,0.89,7,1,Q,117.661568
duplicates,0.89,0.89,7,2,Q,115.168808
duplicates,0.89,0.89,7,3,Q,114.79906
duplicates,0.89,0.89,7,1,M,112.094765
duplicates,0.89,0.89,7,2,M,115.666196
duplicates,0.89,0.89,7,3,M,115.07791
duplicates,0.89,0.89,7,1,H,117.275457
duplicates,0.89,0.89,7,2,H,115.40592
duplicates,0.89,0.89,7,3,H,116.809459
duplicates,0.89,0.89,7,1,R,128.734457
duplicates,0.89,0.89,7,2,R,114.079367
duplicates,0.89,0.89,7,3,R,112.628671
duplicates,0.89,0.89,8,1,I,121.912706
duplicates,0.89,0.89,8,2,I,120.14183
duplicates,0.89,0.89,8,3,I,126.78501
duplicates,0.89,0.89,8,1,Q,116.785388
duplicates,0.89,0.89,8,2,Q,112.937394
duplicates,0.89,0.89,8,3,Q,103.580102
duplicates,0.89,0.89,8,1,M,121.495601
duplicates,0.89,0.89,8,2,M,116.610798
duplicates,0.89,0.89,8,3,M,126.925245
duplicates,0.89,0.89,8,1,H,121.874985
duplicates,0.89,0.89,8,2,H,111.256553
duplicates,0.89,0.89,8,3,H,116.339134
duplicates,0.89,0.89,8,1,R,110.503532
duplicates,0.89,0.89,8,2,R,121.388284
duplicates,0.89,0.89,8,3,R,158.997653
duplicates,0.9,0.9,1,1,I,125.955983
duplicates,0.9,0.9,1,2,I,557.072364
duplicates,0.9,0.9,1,3,I,123.918741
duplicates,0.9,0.9,1,1,Q,118.760123
duplicates,0.9,0.9,1,2,Q,142.22975
duplicates,0.9,0.9,1,3,Q,114.33897
duplicates,0.9,0.9,1,1,M,119.33705
duplicates,0.9,0.9,1,2,M,122.238502
duplicates,0.9,0.9,1,3,M,116.173026
duplicates,0.9,0.9,1,1,H,111.34827
duplicates,0.9,0.9,1,2,H,112.370444
duplicates,0.9,0.9,1,3,H,124.203711
duplicates,0.9,0.9,1,1,R,113.080869
duplicates,0.9,0.9,1,2,R,116.031802
duplicates,0.9,0.9,1,3,R,111.600308
duplicates,0.9,0.9,2,1,I,119.522024
duplicates,0.9,0.9,2,2,I,120.723979
duplicates,0.9,0.9,2,3,I,124.704495
duplicates,0.9,0.9,2,1,Q,117.404967
duplicates,0.9,0.9,2,2,Q,114.712363
duplicates,0.9,0.9,2,3,Q,122.803088
duplicates,0.9,0.9,2,1,M,120.448191
duplicates,0.9,0.9,2,2,M,120.06201
duplicates,0.9,0.9,2,3,M,114.341661
duplicates,0.9,0.9,2,1,H,110.403632
duplicates,0.9,0.9,2,2,H,116.869004
duplicates,0.9,0.9,2,3,H,111.043253
duplicates,0.9,0.9,2,1,R,113.082312
duplicates,0.9,0.9,2,2,R,124.797044
duplicates,0.9,0.9,2,3,R,118.87991
duplicates,0.9,0.9,3,1,I,128.921502
duplicates,0.9,0.9,3,2,I,122.924466
duplicates,0.9,0.9,3,3,I,124.439819
duplicates,0.9,0.9,3,1,Q,117.71665
duplicates,0.9,0.9,3,2,Q,110.013669
duplicates,0.9,0.9,3,3,Q,107.346592
duplicates,0.9,0.9,3,1,M,117.044846
duplicates,0.9,0.9,3,2,M,122.214145
duplicates,0.9,0.9,3,3,M,115.380524
duplicates,0.9,0.9,3,1,H,111.878202
duplicates,0.9,0.9,3,2,H,116.29383
duplicates,0.9,0.9,3,3,H,110.86796
duplicates,0.9,0.9,3,1,R,117.089946
duplicates,0.9,0.9,3,2,R,111.348011
duplicates,0.9,0.9,3,3,R,111.632369
duplicates,0.9,0.9,4,1,I,118.745925
duplicates,0.9,0.9,4,2,I,120.462307
duplicates,0.9,0.9,4,3,I,132.263025
duplicates,0.9,0.9,4,1,Q,112.094971
duplicates,0.9,0.9,4,2,Q,116.460252
duplicates,0.9,0.9,4,3,Q,116.949987
duplicates,0.9,0.9,4,1,M,122.678253
duplicates,0.9,0.9,4,2,M,121.396988
duplicates,0.9,0.9,4,3,M,114.511283
