Scenario,Parameter,ActualParameter,Replicate,RunIndex,Algorithm,ElapsedMs,TimedOut
sortedness,0.4,0.4028,6,2,R,150.023087,False
sortedness,0.4,0.4028,6,3,R,149.744207,False
sortedness,0.4,0.4018,7,1,I,203.232653,False
sortedness,0.4,0.4018,7,2,I,227.019585,False
sortedness,0.4,0.4018,7,3,I,200.401356,False
sortedness,0.4,0.4018,7,1,Q,147.025979,False
sortedness,0.4,0.4018,7,2,Q,132.56977,False
sortedness,0.4,0.4018,7,3,Q,146.098169,False
sortedness,0.4,0.4018,7,1,M,134.824672,False
sortedness,0.4,0.4018,7,2,M,134.833955,False
sortedness,0.4,0.4018,7,3,M,137.305564,False
sortedness,0.4,0.4018,7,1,H,135.708911,False
sortedness,0.4,0.4018,7,2,H,141.098601,False
sortedness,0.4,0.4018,7,3,H,139.550393,False
sortedness,0.4,0.4018,7,1,R,145.270134,False
sortedness,0.4,0.4018,7,2,R,139.592736,False
sortedness,0.4,0.4018,7,3,R,144.35093,False
sortedness,0.4,0.3926,8,1,I,202.568856,False
sortedness,0.4,0.3926,8,2,I,213.767075,False
sortedness,0.4,0.3926,8,3,I,198.366934,False
sortedness,0.4,0.3926,8,1,Q,148.944865,False
sortedness,0.4,0.3926,8,2,Q,151.841908,False
sortedness,0.4,0.3926,8,3,Q,149.513139,False
sortedness,0.4,0.3926,8,1,M,140.942877,False
sortedness,0.4,0.3926,8,2,M,141.67733,False
sortedness,0.4,0.3926,8,3,M,138.283668,False
sortedness,0.4,0.3926,8,1,H,158.134846,False
sortedness,0.4,0.3926,8,2,H,155.518933,False
sortedness,0.4,0.3926,8,3,H,138.784921,False
sortedness,0.4,0.3926,8,1,R,145.549029,False
sortedness,0.4,0.3926,8,2,R,142.976851,False
sortedness,0.4,0.3926,8,3,R,148.355044,False
sortedness,0.41,0.4179,1,1,I,204.93775,False
sortedness,0.41,0.4179,1,2,I,200.280675,False
sortedness,0.41,0.4179,1,3,I,199.388776,False
sortedness,0.41,0.4179,1,1,Q,137.540064,False
sortedness,0.41,0.4179,1,2,Q,147.089953,False
sortedness,0.41,0.4179,1,3,Q,146.484523,False
sortedness,0.41,0.4179,1,1,M,141.280848,False
sortedness,0.41,0.4179,1,2,M,135.557249,False
sortedness,0.41,0.4179,1,3,M,134.305334,False
sortedness,0.41,0.4179,1,1,H,143.115927,False
sortedness,0.41,0.4179,1,2,H,158.941256,False
sortedness,0.41,0.4179,1,3,H,139.12723,False
sortedness,0.41,0.4179,1,1,R,147.52923,False
sortedness,0.41,0.4179,1,2,R,162.617345,False
sortedness,0.41,0.4179,1,3,R,142.199209,False
sortedness,0.41,0.4143,2,1,I,201.18183,False
sortedness,0.41,0.4143,2,2,I,200.168083,False
sortedness,0.41,0.4143,2,3,I,201.239749,False
sortedness,0.41,0.4143,2,1,Q,146.796926,False
sortedness,0.41,0.4143,2,2,Q,147.977875,False
sortedness,0.41,0.4143,2,3,Q,142.777327,False
sortedness,0.41,0.4143,2,1,M,143.938676,False
sortedness,0.41,0.4143,2,2,M,126.468135,False
sortedness,0.41,0.4143,2,3,M,144.825383,False
sortedness,0.41,0.4143,2,1,H,141.23335,False
sortedness,0.41,0.4143,2,2,H,140.886979,False
sortedness,0.41,0.4143,2,3,H,159.961401,False
sortedness,0.41,0.4143,2,1,R,162.184019,False
sortedness,0.41,0.4143,2,2,R,143.818732,False
sortedness,0.41,0.4143,2,3,R,145.895797,False
sortedness,0.41,0.418,3,1,I,199.647189,False
sortedness,0.41,0.418,3,2,I,203.659223,False
sortedness,0.41,0.418,3,3,I,202.634277,False
sortedness,0.41,0.418,3,1,Q,144.55581,False
sortedness,0.41,0.418,3,2,Q,146.21818,False
sortedness,0.41,0.418,3,3,Q,149.223465,False
sortedness,0.41,0.418,3,1,M,127.764749,False
sortedness,0.41,0.418,3,2,M,139.750669,False
sortedness,0.41,0.418,3,3,M,143.201374,False
sortedness,0.41,0.418,3,1,H,137.757461,False
sortedness,0.41,0.418,3,2,H,138.176925,False
sortedness,0.41,0.418,3,3,H,130.661571,False
sortedness,0.41,0.418,3,1,R,143.008518,False
sortedness,0.41,0.418,3,2,R,141.187069,False
sortedness,0.41,0.418,3,3,R,136.281531,False
sortedness,0.41,0.4091,4,1,I,213.320648,False
sortedness,0.41,0.4091,4,2,I,212.865136,False
sortedness,0.41,0.4091,4,3,I,197.049459,False
sortedness,0.41,0.4091,4,1,Q,146.5129,False
sortedness,0.41,0.4091,4,2,Q,149.075359,False
sortedness,0.41,0.4091,4,3,Q,149.182309,False
sortedness,0.41,0.4091,4,1,M,134.15941,False
sortedness,0.41,0.4091,4,2,M,141.87401,False
sortedness,0.41,0.4091,4,3,M,138.765732,False
sortedness,0.41,0.4091,4,1,H,134.882217,False
sortedness,0.41,0.4091,4,2,H,154.549494,False
sortedness,0.41,0.4091,4,3,H,137.466942,False
sortedness,0.41,0.4091,4,1,R,144.27183,False
sortedness,0.41,0.4091,4,2,R,154.411326,False
sortedness,0.41,0.4091,4,3,R,161.796728,False
sortedness,0.41,0.3992,5,1,I,202.878376,False
sortedness,0.41,0.3992,5,2,I,201.548788,False
sortedness,0.41,0.3992,5,3,I,198.816327,False
sortedness,0.41,0.3992,5,1,Q,149.739855,False
sortedness,0.41,0.3992,5,2,Q,147.080931,False
sortedness,0.41,0.3992,5,3,Q,149.062837,False
sortedness,0.41,0.3992,5,1,M,135.511705,False
sortedness,0.41,0.3992,5,2,M,140.929725,False
sortedness,0.41,0.3992,5,3,M,140.501136,False
sortedness,0.41,0.3992,5,1,H,139.345505,False
sortedness,0.41,0.3992,5,2,H,139.211063,False
sortedness,0.41,0.3992,5,3,H,124.824855,False
sortedness,0.41,0.3992,5,1,R,145.332652,False
sortedness,0.41,0.3992,5,2,R,148.817797,False
sortedness,0.41,0.3992,5,3,R,144.902983,False
sortedness,0.41,0.4074,6,1,I,200.186696,False
sortedness,0.41,0.4074,6,2,I,206.860602,False
sortedness,0.41,0.4074,6,3,I,198.983889,False
sortedness,0.41,0.4074,6,1,Q,156.388345,False
sortedness,0.41,0.4074,6,2,Q,149.342523,False
sortedness,0.41,0.4074,6,3,Q,145.81483,False
sortedness,0.41,0.4074,6,1,M,136.929858,False
sortedness,0.41,0.4074,6,2,M,145.429523,False
sortedness,0.41,0.4074,6,3,M,139.660832,False
sortedness,0.41,0.4074,6,1,H,141.97124,False
sortedness,0.41,0.4074,6,2,H,141.657757,False
sortedness,0.41,0.4074,6,3,H,142.376515,False
sortedness,0.41,0.4074,6,1,R,146.478891,False
sortedness,0.41,0.4074,6,2,R,146.212378,False
sortedness,0.41,0.4074,6,3,R,143.670592,False
sortedness,0.41,0.4158,7,1,I,253.265223,False
sortedness,0.41,0.4158,7,2,I,192.630101,False
sortedness,0.41,0.4158,7,3,I,188.822557,False
sortedness,0.41,0.4158,7,1,Q,146.152114,False
sortedness,0.41,0.4158,7,2,Q,149.043695,False
sortedness,0.41,0.4158,7,3,Q,159.683861,False
sortedness,0.41,0.4158,7,1,M,141.061494,False
sortedness,0.41,0.4158,7,2,M,141.094177,False
sortedness,0.41,0.4158,7,3,M,135.631416,False
sortedness,0.41,0.4158,7,1,H,137.126754,False
sortedness,0.41,0.4158,7,2,H,136.78652,False
sortedness,0.41,0.4158,7,3,H,143.663848,False
sortedness,0.41,0.4158,7,1,R,144.947427,False
sortedness,0.41,0.4158,7,2,R,142.610278,False
sortedness,0.41,0.4158,7,3,R,148.628068,False
sortedness,0.41,0.4083,8,1,I,204.728055,False
sortedness,0.41,0.4083,8,2,I,189.790025,False
sortedness,0.41,0.4083,8,3,I,211.191367,False
sortedness,0.41,0.4083,8,1,Q,155.078048,False
sortedness,0.41,0.4083,8,2,Q,148.223416,False
sortedness,0.41,0.4083,8,3,Q,149.994588,False
sortedness,0.41,0.4083,8,1,M,140.022935,False
sortedness,0.41,0.4083,8,2,M,141.644132,False
sortedness,0.41,0.4083,8,3,M,138.094743,False
sortedness,0.41,0.4083,8,1,H,134.791233,False
sortedness,0.41,0.4083,8,2,H,136.879754,False
sortedness,0.41,0.4083,8,3,H,140.327304,False
sortedness,0.41,0.4083,8,1,R,144.948181,False
sortedness,0.41,0.4083,8,2,R,145.742211,False
sortedness,0.41,0.4083,8,3,R,143.760183,False
sortedness,0.42,0.4174,1,1,I,201.102328,False
sortedness,0.42,0.4174,1,2,I,203.883125,False
sortedness,0.42,0.4174,1,3,I,207.715214,False
sortedness,0.42,0.4174,1,1,Q,165.11462,False
sortedness,0.42,0.4174,1,2,Q,142.311505,False
sortedness,0.42,0.4174,1,3,Q,163.720326,False
sortedness,0.42,0.4174,1,1,M,173.773775,False
sortedness,0.42,0.4174,1,2,M,158.23591,False
sortedness,0.42,0.4174,1,3,M,137.800897,False
sortedness,0.42,0.4174,1,1,H,161.262915,False
sortedness,0.42,0.4174,1,2,H,135.49301,False
sortedness,0.42,0.4174,1,3,H,141.312028,False
sortedness,0.42,0.4174,1,1,R,147.421213,False
sortedness,0.42,0.4174,1,2,R,143.675166,False
sortedness,0.42,0.4174,1,3,R,142.946222,False
sortedness,0.42,0.4264,2,1,I,205.136783,False
sortedness,0.42,0.4264,2,2,I,201.035155,False
sortedness,0.42,0.4264,2,3,I,199.092313,False
sortedness,0.42,0.4264,2,1,Q,146.557981,False
sortedness,0.42,0.4264,2,2,Q,151.484824,False
sortedness,0.42,0.4264,2,3,Q,145.905711,False
sortedness,0.42,0.4264,2,1,M,141.963392,False
sortedness,0.42,0.4264,2,2,M,139.850105,False
sortedness,0.42,0.4264,2,3,M,136.318256,False
sortedness,0.42,0.4264,2,1,H,141.060014,False
sortedness,0.42,0.4264,2,2,H,146.928167,False
sortedness,0.42,0.4264,2,3,H,157.196763,False
sortedness,0.42,0.4264,2,1,R,151.499206,False
sortedness,0.42,0.4264,2,2,R,146.225013,False
sortedness,0.42,0.4264,2,3,R,147.296406,False
sortedness,0.42,0.4093,3,1,I,199.684247,False
sortedness,0.42,0.4093,3,2,I,205.724544,False
sortedness,0.42,0.4093,3,3,I,201.815299,False
sortedness,0.42,0.4093,3,1,Q,151.56856,False
sortedness,0.42,0.4093,3,2,Q,147.08887,False
sortedness,0.42,0.4093,3,3,Q,149.454338,False
sortedness,0.42,0.4093,3,1,M,162.034794,False
sortedness,0.42,0.4093,3,2,M,161.903208,False
sortedness,0.42,0.4093,3,3,M,141.800103,False
sortedness,0.42,0.4093,3,1,H,138.306011,False
sortedness,0.42,0.4093,3,2,H,138.128679,False
sortedness,0.42,0.4093,3,3,H,148.840888,False
sortedness,0.42,0.4093,3,1,R,159.478088,False
sortedness,0.42,0.4093,3,2,R,139.350017,False
sortedness,0.42,0.4093,3,3,R,144.887521,False
sortedness,0.42,0.4178,4,1,I,201.457141,False
sortedness,0.42,0.4178,4,2,I,204.994109,False
sortedness,0.42,0.4178,4,3,I,206.373213,False
sortedness,0.42,0.4178,4,1,Q,148.200974,False
sortedness,0.42,0.4178,4,2,Q,149.635526,False
sortedness,0.42,0.4178,4,3,Q,140.248853,False
sortedness,0.42,0.4178,4,1,M,141.316641,False
sortedness,0.42,0.4178,4,2,M,150.081353,False
sortedness,0.42,0.4178,4,3,M,137.569729,False
sortedness,0.42,0.4178,4,1,H,142.598097,False
sortedness,0.42,0.4178,4,2,H,142.567766,False
sortedness,0.42,0.4178,4,3,H,138.33686,False
sortedness,0.42,0.4178,4,1,R,147.032239,False
sortedness,0.42,0.4178,4,2,R,149.060749,False
sortedness,0.42,0.4178,4,3,R,148.637942,False
sortedness,0.42,0.4128,5,1,I,200.984479,False
sortedness,0.42,0.4128,5,2,I,203.508293,False
sortedness,0.42,0.4128,5,3,I,205.987198,False
sortedness,0.42,0.4128,5,1,Q,166.597869,False
sortedness,0.42,0.4128,5,2,Q,149.796341,False
sortedness,0.42,0.4128,5,3,Q,155.749769,False
sortedness,0.42,0.4128,5,1,M,144.049073,False
sortedness,0.42,0.4128,5,2,M,139.221937,False
sortedness,0.42,0.4128,5,3,M,143.867655,False
sortedness,0.42,0.4128,5,1,H,140.795985,False
sortedness,0.42,0.4128,5,2,H,158.562531,False
sortedness,0.42,0.4128,5,3,H,139.279111,False
sortedness,0.42,0.4128,5,1,R,147.858809,False
sortedness,0.42,0.4128,5,2,R,149.508508,False
sortedness,0.42,0.4128,5,3,R,175.626591,False
sortedness,0.42,0.4127,6,1,I,208.152764,False
sortedness,0.42,0.4127,6,2,I,219.77853,False
sortedness,0.42,0.4127,6,3,I,220.541534,False
sortedness,0.42,0.4127,6,1,Q,152.912844,False
sortedness,0.42,0.4127,6,2,Q,158.053065,False
sortedness,0.42,0.4127,6,3,Q,175.033755,False
sortedness,0.42,0.4127,6,1,M,175.826547,False
sortedness,0.42,0.4127,6,2,M,166.984825,False
sortedness,0.42,0.4127,6,3,M,160.508392,False
sortedness,0.42,0.4127,6,1,H,162.407849,False
sortedness,0.42,0.4127,6,2,H,142.299551,False
sortedness,0.42,0.4127,6,3,H,156.393621,False
sortedness,0.42,0.4127,6,1,R,160.997573,False
sortedness,0.42,0.4127,6,2,R,169.33261,False
sortedness,0.42,0.4127,6,3,R,146.982322,False
sortedness,0.42,0.4144,7,1,I,208.797622,False
sortedness,0.42,0.4144,7,2,I,204.850486,False
sortedness,0.42,0.4144,7,3,I,207.122678,False
sortedness,0.42,0.4144,7,1,Q,166.424659,False
sortedness,0.42,0.4144,7,2,Q,158.105789,False
sortedness,0.42,0.4144,7,3,Q,147.944107,False
sortedness,0.42,0.4144,7,1,M,144.184555,False
sortedness,0.42,0.4144,7,2,M,132.742333,False
sortedness,0.42,0.4144,7,3,M,140.56448,False
sortedness,0.42,0.4144,7,1,H,140.706088,False
sortedness,0.42,0.4144,7,2,H,139.321986,False
sortedness,0.42,0.4144,7,3,H,138.750173,False
sortedness,0.42,0.4144,7,1,R,144.061769,False
sortedness,0.42,0.4144,7,2,R,157.143733,False
sortedness,0.42,0.4144,7,3,R,147.77728,False
sortedness,0.42,0.4222,8,1,I,205.660464,False
sortedness,0.42,0.4222,8,2,I,220.096075,False
sortedness,0.42,0.4222,8,3,I,205.273271,False
sortedness,0.42,0.4222,8,1,Q,152.497444,False
sortedness,0.42,0.4222,8,2,Q,146.936293,False
sortedness,0.42,0.4222,8,3,Q,146.487195,False
sortedness,0.42,0.4222,8,1,M,140.122384,False
sortedness,0.42,0.4222,8,2,M,136.76968,False
sortedness,0.42,0.4222,8,3,M,135.913461,False
sortedness,0.42,0.4222,8,1,H,135.230764,False
sortedness,0.42,0.4222,8,2,H,139.551247,False
sortedness,0.42,0.4222,8,3,H,138.802153,False
sortedness,0.42,0.4222,8,1,R,165.015236,False
sortedness,0.42,0.4222,8,2,R,160.780887,False
sortedness,0.42,0.4222,8,3,R,159.800793,False
sortedness,0.42,0.4176,9,1,I,200.759045,False
sortedness,0.42,0.4176,9,2,I,217.385285,False
sortedness,0.42,0.4176,9,3,I,223.303824,False
sortedness,0.42,0.4176,9,1,Q,165.186237,False
sortedness,0.42,0.4176,9,2,Q,165.634561,False
sortedness,0.42,0.4176,9,3,Q,147.897361,False
sortedness,0.42,0.4176,9,1,M,128.606996,False
sortedness,0.42,0.4176,9,2,M,139.205812,False
sortedness,0.42,0.4176,9,3,M,140.02941,False
sortedness,0.42,0.4176,9,1,H,136.972544,False
sortedness,0.42,0.4176,9,2,H,137.281836,False
sortedness,0.42,0.4176,9,3,H,138.584151,False
sortedness,0.42,0.4176,9,1,R,145.07285,False
sortedness,0.42,0.4176,9,2,R,147.321516,False
sortedness,0.42,0.4176,9,3,R,147.25865,False
sortedness,0.43,0.435,1,1,I,201.407019,False
sortedness,0.43,0.435,1,2,I,200.976636,False
sortedness,0.43,0.435,1,3,I,206.525899,False
sortedness,0.43,0.435,1,1,Q,144.442298,False
sortedness,0.43,0.435,1,2,Q,148.547204,False
sortedness,0.43,0.435,1,3,Q,165.013324,False
sortedness,0.43,0.435,1,1,M,155.386603,False
sortedness,0.43,0.435,1,2,M,164.270815,False
sortedness,0.43,0.435,1,3,M,147.190336,False
sortedness,0.43,0.435,1,1,H,144.763029,False
sortedness,0.43,0.435,1,2,H,137.829691,False
sortedness,0.43,0.435,1,3,H,140.684482,False
sortedness,0.43,0.435,1,1,R,153.27899,False
sortedness,0.43,0.435,1,2,R,153.738039,False
sortedness,0.43,0.435,1,3,R,138.612747,False
sortedness,0.43,0.4287,2,1,I,205.740084,False
sortedness,0.43,0.4287,2,2,I,200.353277,False
sortedness,0.43,0.4287,2,3,I,215.935978,False
sortedness,0.43,0.4287,2,1,Q,148.20697,False
sortedness,0.43,0.4287,2,2,Q,157.78994,False
sortedness,0.43,0.4287,2,3,Q,154.044785,False
sortedness,0.43,0.4287,2,1,M,143.351417,False
sortedness,0.43,0.4287,2,2,M,138.909043,False
sortedness,0.43,0.4287,2,3,M,141.646491,False
sortedness,0.43,0.4287,2,1,H,143.411934,False
sortedness,0.43,0.4287,2,2,H,138.426646,False
sortedness,0.43,0.4287,2,3,H,140.998784,False
sortedness,0.43,0.4287,2,1,R,145.833698,False
sortedness,0.43,0.4287,2,2,R,143.128964,False
sortedness,0.43,0.4287,2,3,R,153.219437,False
sortedness,0.43,0.4308,3,1,I,207.464822,False
sortedness,0.43,0.4308,3,2,I,201.125208,False
sortedness,0.43,0.4308,3,3,I,231.598904,False
sortedness,0.43,0.4308,3,1,Q,153.96465,False
sortedness,0.43,0.4308,3,2,Q,155.01553,False
sortedness,0.43,0.4308,3,3,Q,154.567993,False
sortedness,0.43,0.4308,3,1,M,148.621997,False
sortedness,0.43,0.4308,3,2,M,130.185468,False
sortedness,0.43,0.4308,3,3,M,140.546623,False
sortedness,0.43,0.4308,3,1,H,143.179667,False
sortedness,0.43,0.4308,3,2,H,169.172277,False
sortedness,0.43,0.4308,3,3,H,143.546703,False
sortedness,0.43,0.4308,3,1,R,136.813491,False
sortedness,0.43,0.4308,3,2,R,147.061825,False
sortedness,0.43,0.4308,3,3,R,145.932213,False
sortedness,0.43,0.4348,4,1,I,203.405235,False
sortedness,0.43,0.4348,4,2,I,200.695271,False
sortedness,0.43,0.4348,4,3,I,205.326449,False
sortedness,0.43,0.4348,4,1,Q,244.632181,False
sortedness,0.43,0.4348,4,2,Q,164.553751,False
sortedness,0.43,0.4348,4,3,Q,174.721473,False
sortedness,0.43,0.4348,4,1,M,141.259942,False
sortedness,0.43,0.4348,4,2,M,138.083371,False
sortedness,0.43,0.4348,4,3,M,135.941031,False
sortedness,0.43,0.4348,4,1,H,138.099455,False
sortedness,0.43,0.4348,4,2,H,144.141706,False
sortedness,0.43,0.4348,4,3,H,141.011513,False
sortedness,0.43,0.4348,4,1,R,147.307266,False
sortedness,0.43,0.4348,4,2,R,143.769382,False
sortedness,0.43,0.4348,4,3,R,145.060825,False
sortedness,0.43,0.4333,5,1,I,204.114269,False
sortedness,0.43,0.4333,5,2,I,217.472617,False
sortedness,0.43,0.4333,5,3,I,202.170512,False
sortedness,0.43,0.4333,5,1,Q,142.230449,False
sortedness,0.43,0.4333,5,2,Q,144.262186,False
sortedness,0.43,0.4333,5,3,Q,143.575743,False
sortedness,0.43,0.4333,5,1,M,138.454118,False
sortedness,0.43,0.4333,5,2,M,138.735211,False
sortedness,0.43,0.4333,5,3,M,149.301648,False
sortedness,0.43,0.4333,5,1,H,143.647839,False
sortedness,0.43,0.4333,5,2,H,128.771923,False
sortedness,0.43,0.4333,5,3,H,147.688846,False
sortedness,0.43,0.4333,5,1,R,152.776035,False
sortedness,0.43,0.4333,5,2,R,147.744987,False
sortedness,0.43,0.4333,5,3,R,152.504798,False
sortedness,0.43,0.4327,6,1,I,199.789203,False
sortedness,0.43,0.4327,6,2,I,199.577309,False
sortedness,0.43,0.4327,6,3,I,194.846378,False
sortedness,0.43,0.4327,6,1,Q,144.166316,False
sortedness,0.43,0.4327,6,2,Q,143.896285,False
sortedness,0.43,0.4327,6,3,Q,145.886541,False
sortedness,0.43,0.4327,6,1,M,162.699724,False
sortedness,0.43,0.4327,6,2,M,140.445288,False
sortedness,0.43,0.4327,6,3,M,139.656014,False
sortedness,0.43,0.4327,6,1,H,141.178875,False
sortedness,0.43,0.4327,6,2,H,138.008629,False
sortedness,0.43,0.4327,6,3,H,133.691263,False
sortedness,0.43,0.4327,6,1,R,143.252083,False
sortedness,0.43,0.4327,6,2,R,147.684718,False
sortedness,0.43,0.4327,6,3,R,146.70614,False
sortedness,0.43,0.4358,7,1,I,199.683398,False
sortedness,0.43,0.4358,7,2,I,207.777316,False
sortedness,0.43,0.4358,7,3,I,205.150315,False
sortedness,0.43,0.4358,7,1,Q,151.974671,False
sortedness,0.43,0.4358,7,2,Q,145.497464,False
sortedness,0.43,0.4358,7,3,Q,145.564005,False
sortedness,0.43,0.4358,7,1,M,141.669875,False
sortedness,0.43,0.4358,7,2,M,141.248288,False
sortedness,0.43,0.4358,7,3,M,156.534685,False
sortedness,0.43,0.4358,7,1,H,138.772158,False
sortedness,0.43,0.4358,7,2,H,138.527162,False
sortedness,0.43,0.4358,7,3,H,146.731733,False
sortedness,0.43,0.4358,7,1,R,151.514157,False
sortedness,0.43,0.4358,7,2,R,153.860183,False
sortedness,0.43,0.4358,7,3,R,145.794013,False
sortedness,0.43,0.4331,8,1,I,205.719273,False
sortedness,0.43,0.4331,8,2,I,197.522854,False
sortedness,0.43,0.4331,8,3,I,208.275725,False
sortedness,0.43,0.4331,8,1,Q,142.789253,False
sortedness,0.43,0.4331,8,2,Q,146.027833,False
sortedness,0.43,0.4331,8,3,Q,149.952774,False
sortedness,0.43,0.4331,8,1,M,137.167842,False
sortedness,0.43,0.4331,8,2,M,144.418391,False
sortedness,0.43,0.4331,8,3,M,143.783471,False
sortedness,0.43,0.4331,8,1,H,140.605805,False
sortedness,0.43,0.4331,8,2,H,137.562803,False
sortedness,0.43,0.4331,8,3,H,138.079005,False
sortedness,0.43,0.4331,8,1,R,144.444883,False
sortedness,0.43,0.4331,8,2,R,145.698724,False
sortedness,0.43,0.4331,8,3,R,147.985401,False
sortedness,0.43,0.4295,9,1,I,202.81169,False
sortedness,0.43,0.4295,9,2,I,199.459017,False
sortedness,0.43,0.4295,9,3,I,207.184026,False
sortedness,0.43,0.4295,9,1,Q,143.159341,False
sortedness,0.43,0.4295,9,2,Q,150.655312,False
sortedness,0.43,0.4295,9,3,Q,172.247981,False
sortedness,0.43,0.4295,9,1,M,175.677785,False
sortedness,0.43,0.4295,9,2,M,162.365822,False
sortedness,0.43,0.4295,9,3,M,141.069219,False
sortedness,0.43,0.4295,9,1,H,146.084456,False
sortedness,0.43,0.4295,9,2,H,136.601418,False
sortedness,0.43,0.4295,9,3,H,139.732873,False
sortedness,0.43,0.4295,9,1,R,146.189137,False
sortedness,0.43,0.4295,9,2,R,147.351199,False
sortedness,0.43,0.4295,9,3,R,149.519489,False
sortedness,0.43,0.4309,10,1,I,199.735596,False
sortedness,0.43,0.4309,10,2,I,201.818071,False
sortedness,0.43,0.4309,10,3,I,222.599925,False
sortedness,0.43,0.4309,10,1,Q,165.434913,False
sortedness,0.43,0.4309,10,2,Q,150.190623,False
sortedness,0.43,0.4309,10,3,Q,146.23277,False
sortedness,0.43,0.4309,10,1,M,140.522262,False
sortedness,0.43,0.4309,10,2,M,138.464301,False
sortedness,0.43,0.4309,10,3,M,145.305864,False
sortedness,0.43,0.4309,10,1,H,146.037212,False
sortedness,0.43,0.4309,10,2,H,148.074931,False
sortedness,0.43,0.4309,10,3,H,133.547793,False
sortedness,0.43,0.4309,10,1,R,178.319022,False
sortedness,0.43,0.4309,10,2,R,137.093291,False
sortedness,0.43,0.4309,10,3,R,151.779012,False
sortedness,0.43,0.4386,11,1,I,201.379994,False
sortedness,0.43,0.4386,11,2,I,200.877057,False
sortedness,0.43,0.4386,11,3,I,204.7815,False
sortedness,0.43,0.4386,11,1,Q,146.892588,False
sortedness,0.43,0.4386,11,2,Q,143.821296,False
sortedness,0.43,0.4386,11,3,Q,142.989515,False
sortedness,0.43,0.4386,11,1,M,150.166215,False
sortedness,0.43,0.4386,11,2,M,138.3295,False
sortedness,0.43,0.4386,11,3,M,144.495079,False
sortedness,0.43,0.4386,11,1,H,130.859088,False
sortedness,0.43,0.4386,11,2,H,159.934429,False
sortedness,0.43,0.4386,11,3,H,153.261394,False
sortedness,0.43,0.4386,11,1,R,149.306533,False
sortedness,0.43,0.4386,11,2,R,135.939697,False
sortedness,0.43,0.4386,11,3,R,150.744583,False
sortedness,0.43,0.4269,12,1,I,204.52659,False
sortedness,0.43,0.4269,12,2,I,195.610873,False
sortedness,0.43,0.4269,12,3,I,207.028236,False
sortedness,0.43,0.4269,12,1,Q,143.761912,False
sortedness,0.43,0.4269,12,2,Q,146.387586,False
sortedness,0.43,0.4269,12,3,Q,145.518085,False
sortedness,0.43,0.4269,12,1,M,139.4568,False
sortedness,0.43,0.4269,12,2,M,133.745027,False
sortedness,0.43,0.4269,12,3,M,139.149906,False
sortedness,0.43,0.4269,12,1,H,129.316367,False
sortedness,0.43,0.4269,12,2,H,162.075779,False
sortedness,0.43,0.4269,12,3,H,140.104801,False
sortedness,0.43,0.4269,12,1,R,142.781615,False
sortedness,0.43,0.4269,12,2,R,145.034747,False
sortedness,0.43,0.4269,12,3,R,133.252455,False
sortedness,0.43,0.4407,13,1,I,198.300581,False
sortedness,0.43,0.4407,13,2,I,204.417325,False
sortedness,0.43,0.4407,13,3,I,203.000866,False
sortedness,0.43,0.4407,13,1,Q,143.753533,False
sortedness,0.43,0.4407,13,2,Q,144.366735,False
sortedness,0.43,0.4407,13,3,Q,142.19887,False
sortedness,0.43,0.4407,13,1,M,159.877422,False
sortedness,0.43,0.4407,13,2,M,156.517501,False
sortedness,0.43,0.4407,13,3,M,140.584859,False
sortedness,0.43,0.4407,13,1,H,139.173638,False
sortedness,0.43,0.4407,13,2,H,137.094059,False
sortedness,0.43,0.4407,13,3,H,137.38964,False
sortedness,0.43,0.4407,13,1,R,140.783327,False
sortedness,0.43,0.4407,13,2,R,133.561042,False
sortedness,0.43,0.4407,13,3,R,143.136628,False
sortedness,0.44,0.436,1,1,I,206.228955,False
sortedness,0.44,0.436,1,2,I,204.532363,False
sortedness,0.44,0.436,1,3,I,204.938174,False
sortedness,0.44,0.436,1,1,Q,145.737191,False
sortedness,0.44,0.436,1,2,Q,141.650723,False
sortedness,0.44,0.436,1,3,Q,150.283007,False
sortedness,0.44,0.436,1,1,M,135.945727,False
sortedness,0.44,0.436,1,2,M,134.980301,False
sortedness,0.44,0.436,1,3,M,135.144938,False
sortedness,0.44,0.436,1,1,H,137.111433,False
sortedness,0.44,0.436,1,2,H,134.346904,False
sortedness,0.44,0.436,1,3,H,124.894899,False
sortedness,0.44,0.436,1,1,R,152.83692,False
sortedness,0.44,0.436,1,2,R,147.486575,False
sortedness,0.44,0.436,1,3,R,144.249116,False
sortedness,0.44,0.4429,2,1,I,196.168778,False
sortedness,0.44,0.4429,2,2,I,200.411035,False
sortedness,0.44,0.4429,2,3,I,195.118014,False
sortedness,0.44,0.4429,2,1,Q,142.403476,False
sortedness,0.44,0.4429,2,2,Q,141.924257,False
sortedness,0.44,0.4429,2,3,Q,144.601014,False
sortedness,0.44,0.4429,2,1,M,140.721647,False
sortedness,0.44,0.4429,2,2,M,136.073736,False
sortedness,0.44,0.4429,2,3,M,138.282953,False
sortedness,0.44,0.4429,2,1,H,141.517892,False
sortedness,0.44,0.4429,2,2,H,138.188061,False
sortedness,0.44,0.4429,2,3,H,137.676934,False
sortedness,0.44,0.4429,2,1,R,149.770053,False
sortedness,0.44,0.4429,2,2,R,144.841984,False
sortedness,0.44,0.4429,2,3,R,132.107701,False
sortedness,0.44,0.4309,3,1,I,197.112618,False
sortedness,0.44,0.4309,3,2,I,200.207239,False
